observationID,deploymentID,mediaID,eventID,eventStart,eventEnd,observationLevel,observationType,cameraSetupType,scientificName,count,lifeStage,sex,behavior,individualID,individualPositionRadius,individualPositionAngle,individualSpeed,bboxX,bboxY,bboxWidth,bboxHeight,classificationMethod,classifiedBy,classificationTimestamp,classificationProbability,observationTags,observationComments
717732,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura rosaceana,,,,,,,,,0.447265625,0.9550925925925926,0.01953125,0.0449074074074074,,,,,,
717733,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Endothenia hebesana,,,,,,,,,0.861328125,0.8537037037037037,0.020263671875,0.0666666666666666,,,,,,
717734,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Archips rosana,,,,,,,,,0.072265625,0.0907407407407407,0.01318359375,0.0476851851851851,,,,,,
717735,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Oreana unicolorella,,,,,,,,,0.539794921875,0.8245370370370371,0.021240234375,0.0712962962962963,,,,,,
717736,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura fumiferana,,,,,,,,,0.197265625,0.4407407407407407,0.02783203125,0.074074074074074,,,,,,
717737,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Pandemis limitata,,,,,,,,,0.906494140625,0.5467592592592593,0.012451171875,0.0513888888888888,,,,,,
717738,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Archips argyrospila,,,,,,,,,0.967529296875,0.4513888888888889,0.017333984375,0.0634259259259259,,,,,,
717739,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Cydia caryana,,,,,,,,,0.76318359375,0.0018518518518518,0.02001953125,0.0583333333333333,,,,,,
717740,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Acrolophus mora,,,,,,,,,0.375,0.0625,0.012939453125,0.0439814814814814,,,,,,
717741,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Olethreutes ferrolineana,,,,,,,,,0.8076171875,0.0356481481481481,0.019287109375,0.061574074074074,,,,,,
717742,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Cydia caryana,,,,,,,,,0.8662109375,0.0,0.019287109375,0.0412037037037037,,,,,,
717743,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura rosaceana,,,,,,,,,0.078369140625,0.2648148148148148,0.02001953125,0.0712962962962963,,,,,,
717744,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Glaphyria invisalis,,,,,,,,,0.239013671875,0.2550925925925926,0.0537109375,0.0694444444444444,,,,,,
717745,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura rosaceana,,,,,,,,,0.465576171875,0.7092592592592593,0.02294921875,0.0638888888888888,,,,,,
717746,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Virbia opella,,,,,,,,,0.452880859375,0.2435185185185185,0.0185546875,0.049074074074074,,,,,,
717747,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Xenotemna pallorana,,,,,,,,,0.12158203125,0.1388888888888889,0.011962890625,0.0388888888888888,,,,,,
717748,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Archips argyrospila,,,,,,,,,0.828369140625,0.2583333333333333,0.021240234375,0.0699074074074074,,,,,,
717749,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura fumiferana,,,,,,,,,0.64697265625,0.1625,0.02587890625,0.0717592592592592,,,,,,
717750,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Cenopis diluticostana,,,,,,,,,0.80615234375,0.2819444444444444,0.02001953125,0.0694444444444444,,,,,,
717751,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura fumiferana,,,,,,,,,0.667724609375,0.1921296296296296,0.0224609375,0.0671296296296296,,,,,,
717752,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Platynota exasperatana,,,,,,,,,0.811767578125,0.0,0.0234375,0.0458333333333333,,,,,,
717753,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Carpatolechia fugitivella,,,,,,,,,0.505859375,0.8634259259259259,0.0107421875,0.0430555555555555,,,,,,
717754,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Chrysoteuchia topiarius,,,,,,,,,0.598388671875,0.3805555555555555,0.015380859375,0.0583333333333333,,,,,,
717755,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Cenopis diluticostana,,,,,,,,,0.208984375,0.0148148148148148,0.02099609375,0.0564814814814814,,,,,,
717756,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura rosaceana,,,,,,,,,0.569580078125,0.5662037037037037,0.02001953125,0.0634259259259259,,,,,,
717757,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Cydia caryana,,,,,,,,,0.91357421875,0.0319444444444444,0.022705078125,0.0597222222222222,,,,,,
717758,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura fumiferana,,,,,,,,,0.47802734375,0.1541666666666666,0.01904296875,0.0675925925925925,,,,,,
717759,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Aethes biscana,,,,,,,,,0.51123046875,0.9388888888888888,0.008056640625,0.0416666666666666,,,,,,
717760,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Platynota flavedana,,,,,,,,,0.05419921875,0.0143518518518518,0.01318359375,0.0435185185185185,,,,,,
717761,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Sciota virgatella,,,,,,,,,0.480712890625,0.6615740740740741,0.013671875,0.0694444444444444,,,,,,
717762,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Chrysoteuchia topiarius,,,,,,,,,0.4052734375,0.9277777777777778,0.01220703125,0.0666666666666666,,,,,,
717763,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Cenopis directana,,,,,,,,,0.75390625,0.9805555555555556,0.0244140625,0.0194444444444444,,,,,,
717764,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Clepsis clemensiana,,,,,,,,,0.400634765625,0.7143518518518519,0.025146484375,0.0712962962962963,,,,,,
717765,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Chrysoteuchia topiarius,,,,,,,,,0.521240234375,0.1305555555555555,0.009033203125,0.0504629629629629,,,,,,
717766,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Cydia pomonella,,,,,,,,,0.475341796875,0.0185185185185185,0.0078125,0.0314814814814814,,,,,,
717767,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Olethreutes nigranum,,,,,,,,,0.6923828125,0.1763888888888889,0.01904296875,0.0435185185185185,,,,,,
717768,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura rosaceana,,,,,,,,,0.4931640625,0.2212962962962963,0.026611328125,0.0699074074074074,,,,,,
717769,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura rosaceana,,,,,,,,,0.5009765625,0.2462962962962963,0.021484375,0.0699074074074074,,,,,,
717770,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura fumiferana,,,,,,,,,0.89892578125,0.0504629629629629,0.022705078125,0.0722222222222222,,,,,,
717771,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Argyrotaenia quercifoliana,,,,,,,,,0.011962890625,0.8430555555555556,0.087646484375,0.1569444444444444,,,,,,
717772,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Tosale oviplagalis,,,,,,,,,0.6015625,0.0,0.01904296875,0.0129629629629629,,,,,,
717773,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura fumiferana,,,,,,,,,0.404541015625,0.7111111111111111,0.035400390625,0.0856481481481481,,,,,,
717774,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura fumiferana,,,,,,,,,0.418701171875,0.7212962962962963,0.026123046875,0.0851851851851851,,,,,,
717775,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura rosaceana,,,,,,,,,0.25146484375,0.874537037037037,0.127685546875,0.1254629629629629,,,,,,
717776,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Archips purpurana,,,,,,,,,0.046142578125,0.499537037037037,0.059814453125,0.2689814814814815,,,,,,
717777,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Archips purpurana,,,,,,,,,0.023193359375,0.6111111111111112,0.087890625,0.3888888888888889,,,,,,
717778,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura fumiferana,,,,,,,,,0.528564453125,0.0578703703703703,0.016357421875,0.0578703703703703,,,,,,
717779,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Archips rosana,,,,,,,,,0.456787109375,0.1708333333333333,0.021728515625,0.0578703703703703,,,,,,
717780,398,37025263,9166,2024-07-09T02:46:49+00:00,2024-07-09T02:46:49+00:00,media,animal,,Choristoneura rosaceana,,,,,,,,,0.58837890625,0.5601851851851852,0.024169921875,0.0643518518518518,,,,,,
