"mediaID","deploymentID","captureMethod","timestamp","filePath","filePublic","fileName","fileMediatype","exifData","favorite","mediaComments","observationTags","observationComments"
"insdet-cam01_1_2026-04-16T18_38_41_142032","insdet-cam01_1","activityDetection","2026-04-16T18:38:41.142032","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-41-142032.jpg","FALSE","insdet-cam01_2026-04-16_18-38-41-142032.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_43_256121","insdet-cam01_1","activityDetection","2026-04-16T18:38:43.256121","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-43-256121.jpg","FALSE","insdet-cam01_2026-04-16_18-38-43-256121.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_43_256121","insdet-cam01_1","activityDetection","2026-04-16T18:38:43.256121","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-43-256121.jpg","FALSE","insdet-cam01_2026-04-16_18-38-43-256121.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_43_256121","insdet-cam01_1","activityDetection","2026-04-16T18:38:43.256121","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-43-256121.jpg","FALSE","insdet-cam01_2026-04-16_18-38-43-256121.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_43_256121","insdet-cam01_1","activityDetection","2026-04-16T18:38:43.256121","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-43-256121.jpg","FALSE","insdet-cam01_2026-04-16_18-38-43-256121.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_43_256121","insdet-cam01_1","activityDetection","2026-04-16T18:38:43.256121","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-43-256121.jpg","FALSE","insdet-cam01_2026-04-16_18-38-43-256121.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_45_317673","insdet-cam01_1","activityDetection","2026-04-16T18:38:45.317673","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-45-317673.jpg","FALSE","insdet-cam01_2026-04-16_18-38-45-317673.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_45_317673","insdet-cam01_1","activityDetection","2026-04-16T18:38:45.317673","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-45-317673.jpg","FALSE","insdet-cam01_2026-04-16_18-38-45-317673.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_45_317673","insdet-cam01_1","activityDetection","2026-04-16T18:38:45.317673","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-45-317673.jpg","FALSE","insdet-cam01_2026-04-16_18-38-45-317673.jpg","image/jpeg","","","","",""
"insdet-cam01_1_2026-04-16T18_38_45_317673","insdet-cam01_1","activityDetection","2026-04-16T18:38:45.317673","2026-04-16/2026-04-16_18-38-26/insdet-cam01_2026-04-16_18-38-45-317673.jpg","FALSE","insdet-cam01_2026-04-16_18-38-45-317673.jpg","image/jpeg","","","","",""
